0.40530988574028	0.423726141452789
0.578563511371612	0.642346322536469
0.634858131408691	0.728304088115692
0.646071672439575	0.743617653846741
0.658880889415741	0.754154622554779
0.669110596179962	0.762658357620239
0.68103414773941	0.773969650268555
0.696034491062164	0.787797570228577
0.709323406219482	0.801445484161377
0.722323715686798	0.81184184551239
0.731002509593964	0.81798642873764
0.733234286308289	0.819088101387024
0.733091831207275	0.820468246936798
0.731537878513336	0.821075320243835
0.733395755290985	0.823678016662598
0.734741866588593	0.825976550579071
0.739246726036072	0.832971751689911
0.740647792816162	0.836375176906586
0.737272262573242	0.835034251213074
0.739829123020172	0.840333938598633
0.743465602397919	0.846764266490936
0.744231045246124	0.849283397197723
0.741506457328796	0.849547684192658
0.740463733673096	0.853078007698059
0.737282454967499	0.855532884597778
0.735708117485046	0.860846698284149
0.733302235603333	0.865530073642731
0.730328917503357	0.867681384086609
0.727014183998108	0.867444157600403
0.725257754325867	0.867705821990967
0.723463416099548	0.867205142974854
